1 1.42236 1.42236 0
2 1.42212 1.42224 8.56587e-05
3 1.42216 1.42221 6.15305e-05
4 1.42211 1.42219 5.16654e-05
5 1.42207 1.42216 4.6031e-05
6 1.42212 1.42216 3.90307e-05
7 1.42219 1.42216 3.37953e-05
8 1.42228 1.42218 3.25776e-05
9 1.42223 1.42218 2.95618e-05
10 1.42222 1.42219 2.68295e-05
11 1.42219 1.42219 2.43913e-05
12 1.42204 1.42217 2.53411e-05
13 1.42215 1.42217 2.34725e-05
14 1.42209 1.42217 2.24764e-05
15 1.42206 1.42216 2.20742e-05
16 1.42226 1.42216 2.15224e-05
17 1.42219 1.42217 2.03147e-05
18 1.42225 1.42217 1.97286e-05
19 1.42222 1.42217 1.88272e-05
20 1.42221 1.42218 1.79954e-05
